,0,1,2,3,4,5
4501,5.8,Deborra-Lee Furness,Deborra-Lee Furness,"A group of theatre-goers wait in line to see a show by the ""Man of a Thousand Faces"". Throughout the film they encounter an elderly woman, and a Rastafarian man.",10,Standing Room Only
4502,7.3,Jean-François Duplat,Domenico Salvaggio,"A renowned plastic surgeon with a serious gambling problem owes a huge sum of money to the Mafia. A Mobster's wife is forced to confront her dark side when her young child is kidnapped and held for ransom. An ambitious, young female journalist, with an insatiable curiosity for getting to the bottom of the story, is having a torrid affair with a married man. These thre... Leer todo",No tiene datos,Plastik Man
4503,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
4504,9.0,Ernesto Contreras,"Carlos Contreras, Ernesto Contreras",No tiene argumento,15,El milagro
4505,4.8,Franck Saint-Cast,"Thomas Benet, Franck Saint-Cast",No tiene argumento,32,Dear Hunter
4506,No tiene datos,Joe di Gennaro,Joe di Gennaro,No tiene datos,15,Jake
4507,7.3,Edoardo Ballerini,"Edoardo Ballerini, H.L. Mencken, John Rothman",Dramatization of an H.L. Mencken story. Rudolph Valentino comes to Menckin's hotel room to seek advice about how to deal with a newspaper editorial that claims Valentino's screen career has emasculated the American male.,15,Good Night Valentino
4508,6.3,Mark Whiting,"August Hall, Mark Whiting","On the eve of Halloween, 1938, CBS radio reported UFO's in the skies over the United States. That same night, two notorious criminals escaped the maximum security prison at Macatawa... They were never seen again. Apple Jack is a high brow story about low brow people caught in a divine intervention.",16,Apple Jack
4509,7.1,Aaron Schneider,"William Faulkner, Aaron Schneider","Mississippi, just before Pearl Harbor. Two brothers, Pete, about 19 and Willie, about 10 years younger. They are clearly close friends. The news arrives, and Pete goes to enlist. Willie wants to come along, but is told he cannot. After his brother leaves, the boy walks 30 miles to the nearest town, where the sheriff eventually puts him on a bus to Memphis where his br... Leer todo",40,Two Soldiers
4510,7.1,Jim McKinney,"Jim Mc, Kinney","Ted Norwood summons all his resistance in order to finally quit his seemingly successful career, but first must face a powerful executive who barely even notices she's in a test of wills.",No tiene datos,Fall Short
4511,6.6,Brian Hanson,Brian Hanson,No tiene datos,No tiene datos,30:13
4512,5.9,James Brown,James Brown,No tiene datos,5,Fugue
4513,No tiene datos,Gudrun Falke,Marco Wiersch,No tiene datos,No tiene datos,Wenn es regnet
4514,6.4,Joe Knee,"O. Henry, Joe Knee","A small New York apartment was a favorite location for an O. Henry story. Here, just around the corner from the turn of the century, in Greenwich Village, we find two young struggling artists who've become the best of friends only to have one stricken with deadly Pneumonia. And she is convinced that when the last leaf falls from the ivy outside her window, that she wi... Leer todo",23,The Last Leaf
4515,6.7,Philippe Vaucher,No tiene datos,No tiene datos,11,Chasse papillon
4516,6.8,Martin Weisz,Christopher GiardinoMartin Weisz,No tiene datos,15,60 Seconds
4517,7.8,Ellen Gerstein,Ellen Gerstein,"After spending most of his years in an institution, developmentally disabled Ronald says good-bye to his friends and caretaker to join his buddy Edgar in the exciting world of independence. Armed with busfare, a lifetime packed into one small suitcase, and a heart full of courage, Ronald boards the bus that will take him to Edgar and a new life. But Edgar, fighting de... Leer todo",21,Waiting for Ronald
4518,6.8,Harris Goldberg,"Scott Dorel, Alex Schrader",No tiene argumento,20,Where's Angelo?
4519,7.3,Serge Avedikian,"Serge Avedikian, Raymond Delvax","In a concentration camp, the drawings of an inmate are a last testimony of existence for his companions. One night he is caught drawing with a guard.",12,Ligne de vie
4520,7.4,Harriette Yahr,Harriette Yahr,No tiene datos,No tiene datos,Bakers Men
4521,No tiene datos,Gretchen Somerfeld,Gretchen Somerfeld,No tiene datos,27,Careful What You Wish For
4522,No tiene datos,Marc Ponette,Patrice JuiffMarc Ponette,No tiene datos,16,Après le combat
4523,7.6,Q. Allan Brocka,Q. Allan Brocka,Life-long friends enter uncharted waters when they each turn Seventy.,8,Seventy
4524,5.2,Lynda Boyd,Lynda Boyd,No tiene datos,No tiene datos,Arbor Vitae
4525,7.4,Bruce Schwartz,Langston HughesBruce Schwartz,No tiene datos,30,Salvation
4526,6.4,Björne Larson,"Stig Dagerman, Björne Larson, Alexander Skarsgård","On a sunny day, a man drives his car on a road as a little boy runs across it.",8,Att döda ett barn
4527,No tiene datos,Mikeadelica,Mikeadelica,No tiene datos,40,Jesus från Hökarängen
4528,No tiene datos,Huzir Sulaiman,Huzir Sulaiman,No tiene datos,25,That Historical Feeling
4529,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
4530,5.3,Marcelo V. Racana,"Camilla Roos, Göran Tunström",No tiene argumento,27,Skenäktenskap
4531,8.8,Reese Nanavati,Reese Nanavati,A night in the life of a young chronic insomniac suffering from tormented delusions and frightening visions of his past.,31,An Insomniac's Nightmare
4532,6.9,Lesley Ann Bird,Lesley Ann Bird,No tiene datos,No tiene datos,Believe
4533,6.2,José Antonio Bonet,José Antonio Bonet,No tiene argumento,20,Clases de ruso
4534,6.9,No tiene datos,No tiene datos,No tiene datos,14,Fly Cherry
4535,7.5,Rafael Calvo,Rafael Calvo,An old grantfather is ill and handicapped but his own family ignores him. He's confined to seat through watching trash TV shows all day long. But one day his patience comes to an end.,16,El trasto
4536,8.2,Farid Dms Debah,Farid Dms Debah,"Christophe Valet is a young film director budding with hopes and dreams. His imagination carries him into a fantasy world of limitless and abundant success. Unfortunately, reality is something far removed. In order to make his first film, he must succumb to the demands of the producers. Christophe thinks he has found an ideal partner in the distinguished European film... Leer todo",11,Art'n Acte Production
4537,2.9,Mike Moncada,"Henry Bada, Peter Campbell",A Master Criminal needs to test the depths of his immorality by choosing the woman he loves as his next victim.,25,Name of the Rose
4538,7.0,Lee Friedlander,Erin Eckles,No tiene datos,14,Give or Take an Inch
4539,No tiene datos,Alexandre Brasseur,Michel DuchaussoySerge Hazanavicius,No tiene datos,12,La voix de mon fils
4540,9.4,David Capps Creech,Anthony Ezell Miller,No tiene datos,26,Dear Angry
4541,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
4542,5.5,Robert Wenzek,Katharine Montagu,No tiene datos,No tiene datos,Jam Space
4543,7.6,Adrienne Alitowski,Gary W. Marion,No tiene argumento,17,Grace
4544,6.3,Frédéric D'Amours,Luke Bélanger,No tiene argumento,26,Ice Cold
4545,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
4546,7.8,Bobby Garabedian,"William Zabka, Bobby Garabedian",A poetic and powerful story of a father forced to choose between love and duty.,29,Most
4547,5.8,Steven Bognar,Steven Bognar,No tiene datos,16,Gravel
4548,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
4549,6.5,Jay Duplass,Mark Duplass,Why is it that it can be the simplest things in life that eliminate your self-worth.,8,This Is John
4550,6.2,Simon Staho,"Peter Asmussen, Simon Staho",A man and a woman meet in 1960. They marry because that's what you are supposed to do. But something goes wrong on their wedding night. They have no idea what to do with each other. Sexually. Emotionally. The husband meets a man who knows what to do with his sexuality. Suddenly a hand can do something no hand has done before and lips something no lips have ever done. ... Leer todo,29,Nu
4551,6.6,Daniel Roemer,Daniel Roemer,No tiene argumento,7,Cigarette
4552,6.0,Fedor Limperg,"Fedor Limperg, Reint Schölvinck",No tiene argumento,24,Egofixe
4553,6.5,J.A. Bayona,"J.A. Bayona, J.D. Salinger, Lluís Segura",No tiene argumento,19,El hombre Esponja
4554,7.1,Samuel MacGeorge,"Lawrence Johnston, Samuel Mac, George","Shirl and Norm have been happily married for fifty years. Norm's deteriorating memory and onset of dementia threatens to sever the bond that entwines them. Unwilling to accept their apparent fate, Shirl and Norm devise a shocking plan.",24,The Way Back
4555,No tiene datos,Andrew Connolly,Andrew Connolly,No tiene datos,15,Flush
4556,6.2,Gunnar Bergdahl,Majgull AxelssonGunnar Bergdahl,No tiene datos,6,Tystnadens röst
4557,6.5,Janne Heinonen,Janne Heinonen,"A story about a friendship, love and the last summer together. Four high school graduates have to start thinking about their lives, relationships and future before the summer ends.",42,"Niin lähellä, niin kaukana"
4558,6.2,Nanna Marjo,Nanna Marjo,"20-year-old Angelina has an immature boyfriend, works in a bakery, where she is harassed, she gets fired and ends up with Fabian, room-mate or lover.",28,Flamingo
4559,8.4,Keith E. Bowden,David Lipson,"Boiler Room meets The Fisher King in this short film about how fast the decent into homelessness can be, no matter who you are, rich or poor.",15,Copelessness
4560,No tiene datos,Jinoh Park,Jinoh Park,No tiene datos,14,Slowly Silently
4561,6.6,Gloria McCord,Frances BayKatherine DisqueJ. Michael Flynn,No tiene datos,12,A Freudian Image
4562,No tiene datos,Fouad Alaywan,"Carol Abboud, Auby Houtt",No tiene argumento,18,Le vent de Beyrouth
4563,7.3,Stefan Arsenijevic,Abdulah Sidran,"A singing group, trying to escape war-torn Sarajevo, has to wait for a tunnel to clear. While they wait, a cow has difficulty giving birth because of the ""torsion"" affecting its calf (i.e., it's in a twisted position inside). Fortunately, one of the choir members has some veterinary training, and with help from the chorus to drown out the sounds of war, the cow gives ... Leer todo",15,(A)Torzija
4564,7.0,Ilo Orleans,Ilo Orleans,When two men meet through an Internet chat line they really seem to click but first impressions are sometimes fleeting. Will what lies beneath the beautiful young bodies and faces lead to a longer relationship?,6,Click
4565,6.6,Frédéric Mermoud,Frédéric Mermoud,"Rachel, a 15-year-old girl, is in love with Hervé, a high school student. They meet, kiss and discover each other in the staircase of Rachel's block of flats. Until one night Hervé suggests that they run away to Normandy.",22,L'escalier
4566,7.4,Andreas Samland,Andreas Samland,No tiene datos,18,Tag 26
4567,No tiene datos,Ennio Cacciato,Ennio Cacciato,No tiene datos,No tiene datos,Du bist nicht Belmondo
4568,7.2,Phil Donlon,"Phil Donlon, Christopher E. Ellis",A young urban missionary struggles with his own demons when he tries to convert a local prostitute.,16,Wrestled
4569,7.1,Erik Etschel,"Barbara Grascher, Selma Mahlknecht",The story of three murderers who are trapped in a room that gets filled up with water. Who will survive?,No tiene datos,Armer kleiner Mörder
4570,7.2,Jay Holben,Jim Cole,"Danny, Martin, and Mike are all young boys sharing a hospital room the day before their surgeries. Danny has been through the most surgeries; he's slow to open up, but initially we think he's having a kidney replaced. The boys bond.",19,The Night Before
4571,No tiene datos,Béatrice Logeais,Béatrice Logeais,No tiene datos,11,Les bras de mer
4572,No tiene datos,Michael Axelsson,Michael Axelsson,No tiene argumento,15,Sug
4573,No tiene datos,Mads Matthiesen,Mads Matthiesen,No tiene datos,No tiene datos,Descent
4574,5.6,Orlando Mesquita,No tiene datos,No tiene datos,5,The Ball
4575,7.9,Annabelle K. Frost,"Annabelle K. Frost, Kristina Robbins, Kristina Robbins",No tiene argumento,18,Side Show
4576,No tiene datos,Claudia Montero,Caludia MonteroClaudia Montero,No tiene datos,7,Sobre mi piel
4577,8.0,Kevin R. Hershberger,Kevin R. Hershberger,No tiene datos,27,The Mystic Motel
4578,7.7,Ian Truitner,Ian Truitner,"A man and a woman in two different and distinct realities, linked by dependence on the other, become one.",No tiene datos,Salome's Kiss
4579,No tiene datos,Lyèce Boukhitine,Lyèce BoukhitineAgathe Béon,No tiene datos,3,La baraka
4580,No tiene datos,William Laxton,William Laxton,No tiene datos,15,Box Man
4581,6.3,Gaizka Urresti,Gaizka Urresti,No tiene argumento,No tiene datos,Raíz
4582,7.4,Deva Palmier,Deva Palmier,"Glenda, an unemployed misfit, falls in love with Freddie, her goldfish. As her search for work flounders, her love for Freddie deepens and she feels her place is at his side...",10,Fishy
4583,6.4,Björn Carlström,Björn CarlströmStefan Thunberg,No tiene datos,26,Föräldramötet
4584,No tiene datos,Sven Hughes,Sven Hughes,No tiene datos,7,Play Rape
4585,No tiene datos,Michael Kastenbaum,Michael Kastenbaum,No tiene datos,5,The Gift
4586,4.7,Thibaut De Corday,Claire-France ThévenonPitofThibaut De Corday,No tiene datos,3,Le pistolet
4587,5.0,Jakob M. Erwa,Jakob M. Erwa,No tiene datos,11,Märchenprinz
4588,6.4,Eric Rognard,"Jean-Jacques Nguyen, Eric Rognard","In a nightmarish future, the wealthy elite maintain The Circle, a stratum of society that can use technology for regeneration, although it's unclear if a person is regenerated into reality or if this New Life is a cyber world. Thomas Steiner is regenerated, thanks to his mother, and it seems her goal is for him to lose his homosexuality. He awakens from his regenerati... Leer todo",26,Oedipe - [N+1]
4589,6.7,Emmanuelle Bercot,Magali Fontaine,No tiene datos,5,Quelqu'un vous aime...
4590,5.9,Li Lin Wee,Li Lin Wee,"A school girl's autograph book is an eclectic collection of poems and truisms about friendship, here, it is also the cause of a rift between two twelve year old friends who must decide if their friendship is one worth keeping.",11,Autograph Book
4591,5.8,Mark Williams,Mark Williams,No tiene datos,5,The Sequel
4592,7.4,Mårten Klingberg,"Anton Chekhov, Jonas Felixon, Anna Knutsson",Helen is an actress. She is having a love affair with her director and co-actor Björn. One day she witnesses an accident in which a young woman dies - an incident which changes her life.,29,Utan dig
4593,8.0,Jeff Michael Bertiger,Jeff Michael Bertiger,"Mark lives with his mother and young brother in a dilapidated trailer park-- a place where he watches cars, like life pass him by. His stubborn hatred for his estranged father begins to not only affect all the relationships in his life, but his only chance to make it out of the park forever.",18,Boiler Maker
4594,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
4595,8.0,Matt Farnsworth,Diane FosterAmber McNeelyRobin Krause,No tiene datos,41,Poor Man's Dope
4596,2.6,Paul Fox,Paul Fox,No tiene datos,No tiene datos,Friday Night
4597,6.4,Jan Dalchow,"Jan Dalchow, Lars Daniel Krutzkoff Jacobsen",True story of a 30 something man arrested for having sex with a young man under the age of consent. The younger man (resident of a group home) made the initial contact and claimed to be old enough to consent.,17,Fremragende timer
4598,7.0,Stefan Faldbakken,Stefan Faldbakken,"The Soviet Union, 1991: Captain Igor Fedorov is about to set a new record for solo space flight when he loses contact with the base in Kazakhstan.",18,Kosmonaut
4599,3.1,Kevin Nash,Vicki Caroline Cheatwood,No tiene datos,3,Air
4600,9.6,Heath McKnight,Jeremiah HallHeath McKnight,No tiene datos,22,Push/Pull
4601,7.9,Devon Greggory,Devon Greggory,"Destiny's Child is a breathtaking drama that establishes three cast of characters set against the back drop of one dark night, and intertwines them on a wild twisted ride that allows them to choose between life and death in this hard-hitting piece about fate, family, and making choices. Follow Jay, Danielle and Detective Rick, separated by less than six degrees of sep... Leer todo",22,Destiny's Child
4602,4.3,Hélier Cisterne,Hélier CisterneTom HarariProsper Mérimée,No tiene datos,28,Dehors
4603,6.8,Tamika Lamison,Tamika Lamison,No tiene datos,19,Hope
4604,No tiene datos,Sabeen Edwin,Sabeen Edwin,No tiene datos,10,Ravaged
4605,7.9,Cynthia Liu,Cynthia Liu,A playwright tired of dating Mr. Wrong goes on a blind date with an actor who turns out to be Mr. Wrong and Mr. Right.,25,Red Thread
4606,7.4,Tom Bishop,Dennis Meyer,No tiene argumento,18,4 More Days
4607,8.8,Kevin Shahinian,Kevin Shahinian,"Unable to repress the memory of battlefield horror, a World War II veteran embarks on a journey for redemption, to find and honor a fellow soldier whose act of compassion during the war proved what it truly means to be an American.",8,For Which It Stands
4608,7.8,Rodrigo Rodero,"David Cuesta, Rodrigo Rodero","Madrid, 1997. El Gallo is a driver who moves junkies from the capital to the downtown, now cordoned off by the police. On one of those trips, he thinks he recognizes the girl in the back seat as an old and forgotten love.",15,Kundas
4609,No tiene datos,Brandon Bartkowiak,Brandon BartkowiakLucas Ostrowski,No tiene datos,10,Airplay
4610,6.8,Danièle Huillet,"Elio Vittorini, Danièle Huillet, Jean-Marie Straub",No tiene argumento,29,Il ritorno del figlio prodigo
4611,No tiene datos,Tuan Tran,Kelly Miyashiro,No tiene datos,No tiene datos,Wonderful Tonight
4612,No tiene datos,Curtis Easley,Curtis Easley,No tiene datos,33,Emerald Garden
4613,No tiene datos,Clara Glynn,Clara Glynn,No tiene datos,9,Unscrew
4614,7.7,Nønne Katrine Kofoed Gervig,Nønne Katrine Kofoed Gervig,She's in a place she never though she would be. He has commited the biggest mistake of his life. They're on their way to the meeting you would never dare to take.,No tiene datos,Fangen
4615,6.3,Matthew Fishman,Matthew Fishman,No tiene datos,30,The Petting Zoo
4616,6.7,Alexandrine Brisson,Alexandrine Brisson,Marie is six. She's the witness of what's going on in Algeria before it gets its independence without understanding a thing . The adults silence is another source of violence to her.,25,C'était pas la guerre
4617,No tiene datos,Christèle Frémont,Christèle Frémont,No tiene datos,27,L'ombre des fleurs
4618,7.3,Dale Fabrigar,Glenn Magas,No tiene datos,26,First Time
4619,No tiene datos,Corey Ziemniak,Corey Ziemniak,No tiene datos,6,Gravity
4620,5.8,Mike Clark,Mike Clark,No tiene datos,10,Touched
4621,No tiene datos,Philippe Welsh,Philippe Welsh,"A letter written to a son before his birth. Over extracts from films and TV programs, a revolted text that ""despises the images that compose it"" and declares that ""the world has already been filmed, all that is left to do is change it"".",11,Lettre au fils
4622,No tiene datos,Kristina Robbins,Kristina Robbins,No tiene datos,7,Ties to a Dead Man
4623,No tiene datos,Michael Kenneth Evans,Chili Jay BowlesMichael Kenneth Evans,No tiene datos,15,Straight Away
4624,8.1,Timothy Greenberg,Sheera IskandarTimothy GreenbergMarty,No tiene datos,9,La Puppe
4625,5.4,Barbara Miersch,Barbara Miersch,No tiene datos,23,Im Labyrinth
4626,No tiene datos,Marius A. Luessi,Michelle Norgate,Two elderly insomniacs reminisce about their lives and the sun. A simple story about complete acceptance and understanding of one another.,10,That Sun
4627,8.8,James Huang,James Huang,No tiene datos,16,Chapter 21
4628,6.3,Hanelle M. Culpepper,"Hanelle M. Culpepper, Terry F. Culpepper",No tiene argumento,No tiene datos,A Single Rose
4629,6.6,Eva Saks,Eva Saks,No tiene datos,4,Confection
4630,No tiene datos,Flavin Judd,Flavin Judd,No tiene argumento,18,Texas Boogie Woogie
4631,No tiene datos,Keith Clark,Keith Clark,No tiene datos,18,Beautiful Memory Picture
4632,No tiene datos,Scott Peters,Scott Peters,No tiene datos,10,The Lost Art
4633,6.9,Glendyn Ivin,Glendyn Ivin,"Eddie spends her pocket money collecting firecrackers, to prepare for Cracker Night. This key moment will live on in Eddie's memory, transforming her for life.",15,Cracker Bag
4634,8.1,Karolina Jonsson,Karolina Jonsson,No tiene datos,14,Novembersnö
4635,No tiene datos,Kerry Logan,Kerry Logan,No tiene datos,30,Waiting for Johnnie Walker
4636,6.5,Kimmo Taavila,Kimmo Taavila,No tiene datos,33,Ei siihen kuole
4637,8.0,Jean-François Asselin,Jean-François Asselin,"As he prepares for his encounter with a new flame, a young man queries about how he will present himself. Suddenly, he is surrounded by embodiments of his different personality facets.",21,Déformation personnelle
4638,8.9,Yaniv Raz,Yaniv Raz,No tiene datos,10,Things Fall Apart
4639,7.9,Colin McGreal,"Colin Mc, Greal","In the Cambodian countryside, a convicted murderer escapes from prison, determined to track down his daughter who thinks he is dead.",26,Apsara
4640,No tiene datos,Lorene Machado,Lorene Machado,No tiene datos,No tiene datos,Starcrossed
4641,No tiene datos,Matthew Prins,Matthew Prins,No tiene datos,21,12 Stories About Eileen
4642,4.6,Rebecca A. Rodriguez,Rebecca A. Rodriguez,No tiene datos,9,Blind Mice
4643,5.0,Todd Whitaker,Dean ClarkTodd Whitaker,No tiene datos,8,Lion
4644,6.8,Oliver Krimpas,Lucy Floyd,A middle-class businessman manages to get both his wife and his nanny pregnant at the same time.,10,Hard Labour
4645,8.4,Anna Dudley,Anna Dudley,No tiene datos,16,Jacob's Sound
4646,8.1,Ramon Térmens,Beatriz BustoRamon Térmens,No tiene datos,18,Ronda de nit
4647,8.3,Nobuhiro Hayashi,Nobuhiro Hayashi,No tiene datos,No tiene datos,Martha's Bakery
4648,No tiene datos,Kim LeMasters,Kim LeMasters,No tiene datos,No tiene datos,Jfets-D
4649,8.2,Jessica Weigmann,Jessica Weigmann,No tiene datos,16,Gardening Tips for Housewives
4650,6.7,Sara Johnsen,"Elena Biuso, Celine Engebrigtsen, Thomas Robertson",No tiene argumento,26,Hormoner og andre demoner
4651,5.8,Ian Bricke,Ian Bricke,No tiene datos,7,Departure
4652,No tiene datos,Kolbjörn Guwallius,No tiene datos,No tiene datos,5,Good Faith
4653,5.4,Christoph Röhl,Rebecca Prichard,A man is getting ready for his girlfriend to come over while he waits for his young daughter's mum to come and collect her. However she runs late and Emma stays in the house when Liz arrives. However Liz's behaviour makes clear her feelings about the potential to lose her father to anything.,10,Butterfly World
4654,7.2,Darlene Lim,Darlene Lim,"Four friends, four stories, one dilemma. Forget about the finish line-Elaine, Trevor, Mark and Melissa just want to get to the starting mark.",No tiene datos,Hitting Zero
4655,8.1,Gijs Verrest,"Erik Smeels, Gijs Verrest","An unforgettable trip into the mind of a woman. A film about love, suffering and perception.",25,KOM
4656,7.3,Paul Christie,Tyson Caron,No tiene datos,18,Life in a Nutshell
4657,No tiene datos,Bernd Out,Bernd Out,No tiene datos,15,The Brooklyn Boys
4658,8.6,Geva Patz,Geva Patz,No tiene datos,9,Cog
4659,8.0,Brian Juergens,Seth DavisDenton Tarver,No tiene datos,7,An Apple a Day
4660,7.9,Alessandro Aronadio,Alessandro Aronadio,No tiene argumento,14,Glorybox
4661,No tiene datos,Andrew Lewis,Sarah Smith,No tiene datos,15,Calling Gerry Molloy
4662,No tiene datos,Mario Bonenfant,Mario Bonenfant,No tiene datos,11,En magasin
4663,No tiene datos,Alex Goddard,Alex Goddard,No tiene datos,6,Photograph
4664,No tiene datos,Benjamin T. Brammeier,Benjamin T. Brammeier,No tiene datos,9,Saturday
4665,No tiene datos,Loïc Nicoloff,"Frédéric Bailly, Loïc Nicoloff",No tiene argumento,13,Léa
4666,6.3,Andrew Hull,Andrew Hull,On the cusp of coming out Kevin visits his family at their summer cottage. While there Kevin meets up again with his much younger cousin and the two recognize something in each other.,16,That Thing We Do
4667,8.0,Mahiro Maeda,"Lilly Wachowski, Lana Wachowski, Anthony Weintraub","A tour is taken into the Zion archives, where the history of the real world and the rise of the machines is shown to viewers.",9,"The Second Ranaissance, Part I"
4668,No tiene datos,Lenny Epstein,"Britt Irvin, Andy Cole, David James Lewis","In a style inspired by the 1980s after-school special, THE GREAT UPSTANDING MEMBER is a brightly coloured film full of small town antics and kooky characters that will leave you feeling like you've lived in Mills Valley your whole life.",15,The Great Upstanding Member
4669,8.8,Jay Weisman,"Stephen Benson, Patrick Wang","It is 1942, and to aid its intelligence gathering efforts, the United States War Office authorizes a surveillance case to capture the meeting of two strangers in a park in Brooklyn. One is a federal agent named Archie Frayn, the other a Japanese expatriate hiding out in the United States under the Chinese name Shen Li. Li is one of many Japanese people in the United S... Leer todo",23,Surveillances
4670,8.0,Mike Jackson,Sam DulmagePeter New,No tiene datos,No tiene datos,Frequency Zero
4671,6.2,Paul Makkar,Paul Makkar,"Anglo-Asian drama, influenced by Bollywood, about two Bengali boys who try to make an impression on the stunningly attractive Nabeela, even at the expense of the notorious Bucksman. Shot on location in and around Brick Lane in London.",14,Brick Lane
4672,6.9,Charles Wachter,Salem LudwigKevin RankinPeter Kuplowsky,No tiene datos,17,Riverside
4673,7.5,Shin'ichirô Watanabe,"Ellen Moore, Lana Wachowski, Lilly Wachowski","A private detective is hired to track down the computer hacker known as Trinity. But as he gets close his goal, reality takes a weird turn for him.",10,A Detective Story
4674,6.2,Michael Regalbuto,Michael RegalbutoGeorge Spielvogel III,No tiene datos,10,Stereotypes
4675,7.1,Laurits Munch-Petersen,Laurits Munch-Petersen,"The young scriptwriter Adam invites his beloved girlfriend, his successful big brother and his brother's beautiful wife for dinner, but there's a special occasion for the invitation.",36,Mellem os
4676,8.0,Mahiro Maeda,"Lana Wachowski, Lilly Wachowski, Anthony Weintraub","With the robot city isolated and it's ambassadors ejected form the United Nations, a trade war begins to protect the human economy from superior products. When the trade war escalates into war the machines begin a seemingly unstoppable march across the globe. With solutions running out man darkens the sky to try and shut out the machine's main energy source, but the m... Leer todo",10,"The Second Rennaissance, Part II"
4677,5.8,Greg Zekowski,Greg Zekowski,No tiene datos,6,John H.
4678,No tiene datos,Russell Smith,Russell SmithJasyn Walsh,No tiene datos,7,Boys Will Be Boys
4679,No tiene datos,Teresina Moscatiello,Teresina MoscatielloZazou Razanamaefa,No tiene datos,15,Freistoss
4680,5.7,Ben Mole,Dean Fisher,No tiene datos,17,Ten Minutes
4681,8.1,Jaffar Mahmood,Arshud MahmoodMatthew Okumura,No tiene datos,15,Eastern Son
4682,6.4,Evan McNary,Evan McNary,No tiene datos,No tiene datos,The Rockstar Inside
4683,7.6,Eric Ogden,"Chris Evans, Larry Fessenden, Ana Reeder",A mysterious girl in a leg brace makes it more difficult than he expected for Ben to collect for his paper route.,No tiene datos,The Paper Boy
4684,No tiene datos,Nicolas Piere,Oliver LuftStuart Sandford,No tiene datos,8,What If...
4685,7.7,Asaf Benny,Asaf Benny,No tiene datos,No tiene datos,Do Not Disturb
4686,No tiene datos,Nivaldo Lopes,No tiene datos,No tiene datos,No tiene datos,A Linha do Trem
4687,6.4,Jesper Maintz Andersen,Jesper Maintz Andersen,What you do not remember will not trouble you.,32,Blank
4688,5.9,Joséphine Flasseur,Joséphine Flasseur,"A young woman returns to her family home, which has been deserted for years. Moving between her past and present, she encounters figures from her childhood. A little boy, a woman torn between two men, an old lady with a cat: they all appear like shadows in the old family house. With them, the young woman relives a tragedy that occurred when she was a little girl.",31,Dans la forêt noire
4689,No tiene datos,Hanne Schmeichel,Hanne Schmeichel,No tiene datos,No tiene datos,Homebirth
4690,No tiene datos,Jay Smith,Jay Smith,No tiene datos,No tiene datos,Smart Money
4691,7.5,Tony Osso,Tony Osso,No tiene datos,9,Stand By
4692,6.7,Dustin Schell,Dustin Schell,No tiene datos,25,Quintessence
4693,No tiene datos,Morten Kjems Hytten Juhl,Morten Kjems Hytten Juhl,No tiene datos,12,Zigbrandtsens dans
4694,6.3,Thomas Bjerregaard Nielsen,Karina DamThomas Bjerregaard Nielsen,No tiene datos,27,Aftenland
4695,7.2,Kristin Dehnert,"Aimee Lagos, Kristin Dehnert",A white woman riding the subway system begins to suspect that two non-white men are following her.,11,Underground
4696,No tiene datos,Monella Kaplan,Monella Kaplan,"Unjustly imprisoned for 12 years, Prince Dracula makes a pact with the Devil. He agrees to bring the Devil a certain woman, and in return, the Devil will restore Dracula to his throne. However, Dracula falls in love with this woman and must choose between his feelings and the oath that sealed his fate.",28,Birth of the Vampire
4697,No tiene datos,Flávio Guirland,Flávio Guirland,No tiene datos,13,João
4698,No tiene datos,Eldar Rapaport,No tiene datos,No tiene datos,14,Tremor
4699,7.0,Aristomenis Tsirbas,Aristomenis Tsirbas,"Terra is a beautiful Eden planet inhabited by a peaceful species know as the Terrians, one of whom is the rebellious teenager Mala, who dreams of something more.",7,Terra
4700,4.3,Poul Erik Madsen,"Flemming Klem, Poul Erik Madsen","Hans-Peter lives at a farm with his son Malte. When Hans-Peter's girlfriend Anna makes an unexpected arrival, father and son begin to break the silence about the death of Malte's mother.",28,Ulykken
4701,No tiene datos,J.D. Cochran,Tim Gautier,No tiene argumento,40,A Fight for Glory
4702,No tiene datos,Michael H. Kirkegaard,No tiene datos,No tiene datos,No tiene datos,Requiem
4703,6.2,Alain Robak,Dodine HerryAlain RobakJérôme Soubeyrand,No tiene datos,8,Mauvais rêve
4704,6.6,Darío Stegmayer,"Juan Calduch, Darío Stegmayer","Ana is a woman of thirty-something, goes back to the house where she spent of her childhood during the Argentine dictatorship. Once there, she will remember the last moments she lived whit her brother Iván and her parents. Ana's memories will immerse us in the reality of her family, who hides from the police and the military during the 1976 dictatorship in Argentina.",19,El balancín de Iván
4705,6.2,Jon Springer,Jon Springer,No tiene argumento,9,Living Dead Girl
4706,7.6,Erik Richter Strand,Heidi Linde,No tiene datos,17,Sporløs
4707,5.2,Igor Voloshin,Aleksey FedorchenkoKenji Maruyama,No tiene datos,23,Okhota na zaytsev
