,0,1,2,3,4,5,6,7
2128,6.7,No tiene datos,Yasuichirô Yamamoto,Gôshô Aoyama,"6yr ago there was a talented youth being killed. his fiancée Reiko Akiba is now a very popular Soprano. the people who killed Reiko's fiancé are all killed by the point of ""Definite Perfect Pitch"" (Jor-Dai-Yin-Gan) from this youth's true father, Fuwa , Domoto Kazuki's piano pitch adjuster. Domoto Academy bought new Stradivalous Viola and perform in the opening of the ... Leer todo",116,Meitantei Conan: Senritsu no furu sukoa,tt1155696
2129,2.3,30,Satish Kaushik,Shiraz Ahmed,"A singer/dancer, while on tour, starts hallucinating and having visions of having been there before.",142,Karzzzz,tt1156148
2130,6.6,No tiene datos,Shimako Sato,"So Kitamura, Shimako Sato","Set in a fictional Japanese city in 1949, a master criminal hones in on his latest victim.",137,K-20: Kaijin nijû mensô den,tt1156395
2131,7.2,No tiene datos,Sreenu Vaitla,"Gopimohan, Kona Venkat, Sreenu Vaitla",A case of mistaken identity leads a college student to abduct a young woman from her wedding ceremony.,165,Ready,tt1156516
2132,5.7,No tiene datos,Dennis Law,Dennis Law,"In the mist of a violent gang war, a series of unfortunate events threatens the fate of a powerful triad leader and his empire.",117,Duo shuai,tt1156444
2133,6.6,No tiene datos,Benny Chan,"Alan Yuen, Benny Chan, Xu Bing",A man receives a distressing phone call from a woman who has been kidnapped.,110,Bo chi tung wah,tt1156506
2134,3.6,No tiene datos,Marc Clebanoff,Marc Clebanoff,"A terminally-ill crime boss known only as The Man hires a hit man named Frank to carry out his own assassination, as well as the assassination of The Woman he loves. When The Woman turns out to be Frank's long-lost lover, he turns against The Man and becomes the target himself.",83,Break,tt1157601
2135,1.2,No tiene datos,Jagdish A. Sharma,"Vimal Kashyap, Kamal Rashid Khan","Raja arrives in Mumbai looking for a job but ends up killing the brother of a local drug dealer. Realising the corrupt nature of politics, he goes on a killing spree and kills ten people in 24 hours.",140,Desh Drohi,tt1158700
2136,4.8,No tiene datos,William Lee,William Lee,"History tells us that in ancient Macedonia, at the behest of Alexander the Great, a group of spiritualists known as the Magians were to write the secrets of their divine spiritual power for the purposes of good. Instead, they created a plague... a book so evil, that merely reading certain passages, one could be possessed by demons. If the book is found, what would hap... Leer todo",90,Demons Rising,tt1159263
2137,6.0,No tiene datos,Kunihiko Yuyama,"Satoshi Tajiri, Jun'ichi Masuda, Ken Sugimori","When a new Pokèmon emerges able to create parallel dimensions, it's up to Ash Ketchum and his friends to stop a mysterious stranger from using its powers for evil!",100,Pokémon: Giratina y el defensor de los cielos,tt1160525
2138,6.8,No tiene datos,Hajime Kamegaki,"Masashi Kishimoto, Junki Takegami, Masahiro Hikokubo","A mysterious group of ninja called the Sora-nin from the Sky Country makes a surprise attack on Konoha. This is because Konoha nearly destroyed the Sky Country during the last Shinobi World War, yet they survived and now they're after Konoha and the Fire Country for revenge.",98,Gekijô ban Naruto: Shippûden - Kizuna,tt1160524
2139,No tiene datos,No tiene datos,Chandresh Bhatt,Hiten Kumar,No tiene argumento,No tiene datos,Alakh Na Ajwala,tt11646612
2140,7.3,54,A.R. Murugadoss,Piyush Mishra,Un paciente con pérdida de memoria a corto plazo emprende su viaje para vengar la muerte de su amada niña.,186,Ghajini,tt1166100
2141,6.2,No tiene datos,Alan Jonsson,"Alan Jonsson, Annabel Oakes","Desperate to save his family from death threats by a notorious drug dealer, Mateo Cruz steals the venerated image of the Virgin of Guadalupe causing pandemonium throughout Mexico.",92,"Morenita, el escándalo",tt1166107
2142,7.3,No tiene datos,Reggie Entienza,"Reggie Entienza, Michael Tuviera","Set in the 13th century, the film is a fictionalized tale of Princess Urduja, a legendary warrior princess of Pangasinan.",100,Urduja,tt1168764
2143,3.2,No tiene datos,Yoshinori Kobayashi,"Shôhei Harumoto, Masashi Sogo",No tiene argumento,No tiene datos,Esu esu,tt1171533
2144,7.0,75,Nicolas Winding Refn,Brock Norman Brock,"Un joven condenado a siete años de prisión por robar una oficina de correos termina pasando tres décadas en régimen de aislamiento, su propia identidad suplantada por su alter ego Charles Bronson.",92,Bronson,tt1172570
2145,5.5,No tiene datos,Jonathan Lim,Jonathan Lim,"Our story begins on the last day of school during final exams in Beijing, China. Mouth, a shy insecure 15-year-old, and his best friend Monkey, an undersized energetic loudmouth, get ready for the start of summer break and transition into high school. The future is looking bright for Mouth, whose longtime crush, Xiao Xiao, the prettiest and smartest girl at school, ha... Leer todo",93,Slam,tt1173568
2146,6.3,No tiene datos,V.V. Vinayak,"Siva Akula, V.V. Vinayak, Amar Babaria","The film is about Krishna, who was once a software engineer but quits his job to give it to his friend and is unemployed in the city of Vijayawada. Sandhya is a girl from Hyderabad who studies in college and comes to Vijayawada for her vacation to stay with her elder brother and his wife. Krishna falls in love with Sandhya at first sight and starts chasing her to win ... Leer todo",147,Krishna: The Power of Indrakeeladri,tt1173506
2147,3.2,No tiene datos,Michael Kelber,Michael Kelber,Two friends decide to have fun one evening and what happened that night change their lives forever.,80,Bricktown,tt1174686
2148,6.4,No tiene datos,Makoto Kamiya,Shotaro Suga,Leon S. Kennedy y Claire Redfield deben luchar contra un guerrero que busca venganza después de desatar el mortal G-Virus.,97,Resident Evil: Degeneración,tt1174954
2149,No tiene datos,No tiene datos,Jacky Woo,Jacky Woo,No tiene datos,105,Half Blood Samurai,tt1176189
2150,3.7,No tiene datos,Filip Renc,Josef Urban,"Rony (Filip Blazek), the owner of a travel agency specializing in extreme sports, receives an interesting request - a trip down the dangerous Black River. The client who initiated the expedition has, it seems, a very serious reason for wanting to go to this remote area, where a Czech water sport enthusiast once died under mysterious circumstances. For Sasa (Jirí Langm... Leer todo",92,Na vlastní nebezpecí,tt1176441
2151,4.8,0,Michael Salomon,Rodney Carrington,Two best friends work together as deputies in a small town. The two defy the Sheriff and head off on an outrageous road trip to save the protagonist's girlfriend from drug lord kidnappers.,86,Beer for My Horses,tt1178640
2152,3.5,No tiene datos,Apoorva Lakhia,"Shabbir Ahmed, Chirantan Bhatt, Ege",A news reporter must uncover the secret on the 13th floor of a News Station.,130,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,tt1179781
2153,5.8,No tiene datos,Olivier Van Hoofstadt,Bibi Naceri,"Marek, a crime squad officer, sets out to avenge the death of his partner and best friend, who was killed by drug traffickers. He asks for a posting to a new undercover unit created to infiltrate a drug gang that imports hashish from Morocco using the ""Go Fast"" method. A fleet of high-powered speedboats and cars races across the Mediterranean to Spain and then France,... Leer todo",110,A fondo (Go Fast),tt1179855
2154,8.2,83,Gautham Vasudev Menon,Meghana Karthik,"A father and son help each other through growing up, romance, tragedy, and adventure.",169,Vaaranam Aayiram,tt1180583
2155,6.9,No tiene datos,Prachya Pinkaew,Napalee,"Una chica autista aprende a luchar gracias a la televisión y a una escuela de boxeo que está al lado de su casa. Cuando descubre en el diario de su madre, que está enferma, una lista de deudores, va a buscarlos uno por uno.",110,Chocolate,tt1183252
2156,5.9,No tiene datos,Yoshihiro Nishimura,"Kengo Kaji, Maki Mizui, Yoshihiro Nishimura","In future Tokyo, a young woman in the privatized police force tracks down her father's killer while battling against mutant rebels known as engineers.",110,Tôkyô zankoku keisatsu,tt1183732
2157,5.6,43,Richard Jobson,Richard Jobson,"Alice owes the wrong kind of people GBP12000. Her brother Sean's concerned. So when he's offered 12000 by a rich man for a 12 hour game of ""hide and seek"", he accepts it.",100,New Town Killers,tt1183908
2158,5.0,No tiene datos,Raj Aditya,Marudhuri Raja,Ajay tries to stay on an honest path even though his father is the chief henchman of a powerful crimelord,No tiene datos,Pourudu,tt1185262
2159,5.2,No tiene datos,Ken'ichi Fujiwara,"Ken'ichi Fujiwara, Takeyuki Morikaku",Rika never expected to encounter the living dead as she skipped school to visit her grandfather. She is forced to survive and discovers incredible zombie fighting skills.,86,Saikyô heiki joshikôsei: Rika - zonbi hantâ vs saikyô zonbi Gurorian,tt1185390
2160,5.5,No tiene datos,Siu-Hung Chung,"Jordan Chan, Tak-Bun Wong, Annie Man","A former triad fresh from a prison term, decides to go straight, but finds himself up against a rival gangster.",94,Hak sai lik,tt1185427
2161,5.9,93,Dave Filoni,Henry Gilroy,"Tras la victoria de la República en Christophsis, Anakin y su nueva aprendiz Ahsoka Tano deben rescatar al hijo secuestrado de Jabba el Hutt. Las intrigas políticas complican su misión.",98,Star Wars: The Clone Wars,tt1185834
2162,5.4,No tiene datos,B.V. Ramana,"Basha Sri, Bhashyasree, Marudhuri Raja","Vamsi (Gopichand) happens to fall in love with a girl Bujji (Bhavana) who is an orphan and stays in a hostel. With the consent of his parents, Vamsi tries to get engaged with Bujji. But she was kidnapped by a group of gangsters. Vamsi sets on a path of revenge.",No tiene datos,Ontari,tt1186817
2163,5.8,No tiene datos,Siu-Tung Ching,"James Yuen, Tan Cheung, Tin-Nam Chun","After the death of her father, a woman is forced to take over as empress and fight to save her kingdom.",99,Jiang shan mei ren,tt1186803
2164,5.2,No tiene datos,Kôichi Sakamoto,Michael G. Cooney,"On an isolated ranch in the desert, one man must protect his wife from a secret past that he is now forced to confront. With the sun towering in the sky overhead, the ranch sits beneath the vast blue, isolated amidst the arid terrain, Though life is certainly evident as a house warming party ensues.",93,Broken Path,tt1189432
2165,7.8,No tiene datos,Na Hong-jin,Won-Chan Hong,Un ex-policía destituido que dirige una pequeña red de prostitutas se halla en una carrera contrarreloj cuando una de las chicas desaparece.,125,The Chaser,tt1190539
2166,3.0,No tiene datos,Kaywan Mohsen,Kaywan Mohsen,"A young girl was raped, and three young men decides to take revenge.",79,Eye for Eye,tt1190913
2167,7.4,76,Trivikram Srinivas,Trivikram Srinivas,"Sanjay, a young man, joins an extremist group after having had a troublesome childhood. A policeman decides to guide him towards a far better path and in doing so, his daughter falls crazy with Sanjay.",161,Jalsa,tt1191121
2168,3.8,No tiene datos,Neil A. Wentworth,"Neil A. Wentworth, Bob Verigin","A rune lore specialist, Morgan Sinclair, journeys to a remote archaeological dig site to discover the fate of her missing brother Max, who disappeared after opening the tomb of Hadean, an ancient demon bent on the destruction of the earth.",83,Hell's Tomb,tt11915168
2169,4.0,No tiene datos,David Blanc,David Blanc,"Rival mafia factions fight for control of the club drug known as Pale Horse, a pill that combines the sexual high of ecstasy with the addictive properties of heroin, and sexy undercover DEA agent Ms. Steele is caught in the middle.",65,The Steele Project: Ides of March,tt1192458
2170,4.1,No tiene datos,Martin Forcier,Martin Forcier,No tiene datos,91,Crossing Nirvana,tt1193475
2171,6.2,No tiene datos,Puri Jagannadh,Puri Jagannadh,"Bujji (Prabhas) runs away from his home in his childhood because of a dispute with his girlfriend Chitti (Trisha). He ends up in Chennai for 12 years, and the rest of the story is about how they meet now to make their love successful.",150,Bujjigaadu: Made in Chennai,tt1194104
2172,5.0,No tiene datos,Jingle Ma,"Jingle Ma, William Wong, Zhen Jia","Two off-the-wall detectives go in search for a killer, while vying for the affections of a young woman.",98,Faa faa ying ging,tt1194582
2173,4.1,No tiene datos,Preecha Songsakul,"Than Thanakorn, Thitima Maliwan, Nattanun Jantarawetch","Three teens go on an epic adventure when they are transported back in time, in the midst of a war.",107,Siyama,tt1194673
2174,3.0,No tiene datos,Pisut Praesangeam,"Wijit Kajornprapasant, Suriyen Sriwijit","Two petty thieves and best friends are looking for a childhood girlfriend from their childhood. When they find, her they discover that the girl has also become a thief. She persuades them to rob invaluable diamonds from a powerful criminal. Later, the girl tries to allure them to steal the diamonds. Meanwhile the two buddies are now falling in love with the same girl.",No tiene datos,Suay sink krating zab,tt1194674
2175,6.7,No tiene datos,Asko Kase,"Lauri Vahtre, Mihkel Ulman","The young country of Estonia is dancing to the jazzy tune of the 1920s when, on December 1 1924, the capital Tallinn is overrun by members of the Comintern in an attempt to stage a Communist coup. The film follows the fates of a young soldier called Tanel and his wife, a telephone operator named Anna, amidst the ensuing chaos which determines whether the country remai... Leer todo",92,Detsembrikuumus,tt1198339
2176,7.1,No tiene datos,Bommarillu Baskar,"Bommarillu Baskar, B.V.S. Ravi, Koratala Siva",A group of friends are tasked with finding the daughter of a village head who believes them to have helped her elope.,159,Parugu,tt1198349
2177,4.7,No tiene datos,Meher Ramesh,Meher Ramesh,"An NRI returns to his village with his family with a mission to better the lives of the village natives. But in a sudden turn of events, the NRI is left helpless, as a fellow villager steals the money and flees. The villager is now the head of a huge business empire, which is a result of his corrupt activities. The NRI returns, this time for vengeance.",166,Kantri,tt1200065
2178,5.0,No tiene datos,Dennis Bahnson,"Dennis Bahnson, Thomas Greve, Claus Lund",Four smalltime losers hustles through the criminal underworld while pretending they work at the local zoo.,87,Krokodillerne,tt1202025
2179,4.9,40,Richmond Riedel,Richmond Riedel,5 friends on a fishing trip discover a hidden training camp for homegrown terrorists.,97,Target Practice,tt1202538
2180,5.0,No tiene datos,Hidetaka Tahara,"Sakurako Gokurakuin, Yusei Naruse","When several high school boys discovered that they have inherited the ability to sprout black wings out of their backs. They soon find themselves caught up in a never ending battle. Each individual representing the the factions known as the Darklores, The E.G.O., and the Erasers.",83,Akuerian eiji: Gekijouban,tt1204355
2181,4.9,No tiene datos,Mark Ratering,James Wagnor,"A group of pirates keeps their bounty in a cave, guarded by the captain. Getting bored by the same monotones life, The Captain decided to share the bounty among the pirates.",No tiene datos,Pirate's Blood,tt1204791
2182,4.0,No tiene datos,Marcelo Galvão,"Tony Bellotto, Marcelo Galvão","Detective Remo Bellini gets pulled into a web of death and mysteries that takes him to a world of illusions where everything is a self-created fantasy. He's taken by this evil inside that makes him lose a sense of reality with visions, anguish. and loneliness--everything takes him down a path of no return. He can't understand what's happening, but the deaths surroundi... Leer todo",86,Bellini e o Demônio,tt1205903
2183,6.9,No tiene datos,Junji Shimizu,"Eiichirô Oda, Hirohiko Uesaka",An alternate retelling of the winter island with no name.,113,One Piece: La saga de Chopper - El milagro del cerezo florecido en invierno,tt1206326
2184,5.5,No tiene datos,Jennifer Cole,"Rob Caves, Brian S. Matthews","Fear of another invasion by the mysterious Archein Empire from the Andromeda Galaxy is running high. In order to setup a line of defense against impending invasion, a shield of allied power must be forged in the Beta Quadrant.",67,Star Trek: Operation Beta Shield,tt1206087
2185,No tiene datos,No tiene datos,Nelson Pires,Nelson Pires,No tiene argumento,90,Street Wars,tt12085266
2186,7.0,No tiene datos,Aleksandr Grabar,"Stas Mokhnachev, Aleksandr Vartanov",No tiene argumento,No tiene datos,Trassa M8,tt1210363
2187,6.4,No tiene datos,Marcelo Galvão,Marcelo Galvão,A secret party is thrown by ex-students from the American school who bet fortunes on poor wrestlers confronting each other inside an empty swimming pool for a few dollars.,86,La riña,tt1213924
2188,3.3,No tiene datos,Majid Javanmard,Fattaneh Yaghoubi,"During a scientific conference in Armenia, an international sabotage group led by a half-English half-Iranian woman, arrange for her to meet an Iranian scientist and his brother. She soon becomes attracted to the scientist and it leads her to be able to go to Iran and gain access to Iran's military facilities and spy on them. She is concerned with the information she ... Leer todo",No tiene datos,Fox Hunting,tt12158396
2189,6.7,No tiene datos,Osamu Kaneda,Yasuko Kobayashi,Ryoutaro and the DenLiner gang have set up a detective agency called the DenLiner Police who seek to catch the Imagin that stole a spare Den-O pass from Owner and find the Imagin who has built a crime syndicate with human criminals.,70,Gekijô-ban Kamen raidâ Den'ô & Kiba: Kuraimakkusu deka,tt1217251
2190,6.0,No tiene datos,H. Vasudev,"B.A. Madhu, H. Vasudev","Aiyanna is a good Samaritan living with his wife and a caring brother. However, when he and his wife are murdered by a gang of criminals, his brother decides to take revenge.",140,Indra,tt12189502
2191,8.0,86,Wilson Yip,Edmond Wong,"inspirada en la vida de Yip Man, un gran maestro del arte marcial Wing Chun y la primera persona en enseñar este arte en forma abierta. Uno de sus estudiantes fue el aclamado y muy influyente artista de artes marciales y productor cinematográfico Bruce Lee.",106,Ip Man,tt1220719
2192,No tiene datos,No tiene datos,Jun'ichi Yamamoto,Yuka Mitsuboshi,No tiene argumento,82,Gekijô-ban: Kabukingu Z,tt1220668
2193,3.8,No tiene datos,Aleks Rosenberg,Alex Cohen,"Adriana, a dancer from Caracas, arrives in Miami with her camera and a dream of becoming a famous film director. Answering an add, she is hired by French Producers, JR and his unstable brother Mark, to direct a podcast mocumentary about a jewelry store robbery for one of JR's wealthy clients. Her dream is quickly shattered when the store manager is badly hurt and she ... Leer todo",95,Director,tt1223079
2194,8.1,No tiene datos,Andy Schlachtenhaufen,"Andy Schlachtenhaufen, Steffen Schlachtenhaufen","The story of the fictional student-run Campus Security team, their former glory now tainted as they struggle to prove their worth. The three remaining members have to balance fighting bad guys with not getting flunked, as they have to keep the class president off their backs, crack the evil Huntley's extortion racket, and find out who killed Muley, the school mascot.",97,Loose Cannons: The Movie,tt1224444
2195,8.1,No tiene datos,Charles Brenner,Charles Brenner,"In the shadows, the meager Mason family's quest for financial gain turns into a quest of revenge against the corrupted political Dixon family; forging a line between two sides. A line creating a feud only matched by its predecessor. This line forges Chase Mason to examine his family's past. Who was responsible that fateful day back at the orphanage? Are they friend or... Leer todo",No tiene datos,Mason-Dixon,tt1224445
2196,3.4,No tiene datos,Deepak S. Shivdasani,"Deepak S. Shivdasani, Nishikant Kamat, Sanjay Pawar","Hoshiarpur based Gopi's dying father asks him to locate Kishen and hand-over a piece of land to him, and subsequently passes away. Gopi heads out to Goa and this is where he will be taken for a ride not only by Kishen, but also by Kishen's look-alike hoodlum brother, Hari; and get involved, along with a group of assorted characters, in the location of diamonds that we... Leer todo",130,Mr. White Mr. Black,tt1228726
2197,1.7,No tiene datos,Raj N. Sippy,"Ranbir Pushp, Anand Raj Anand, Mahima Kaushal","In the dead of the night, a young woman's dead body is recovered by the police. All leads point to Jimmy. A mechanical engineer by day and a dancing sensation by night, Jimmy works as a DJ in the local discotheque to pay off the debts left behind by his late father. While everybody is shocked, Jimmy owns up to the murder and is sentenced to death. Why would a young ma... Leer todo",No tiene datos,Jimmy,tt1228707
2198,4.2,No tiene datos,Dharani,Dharani,"Vetrivel, a car racer, learns that a Malaysia-based don owes his father a huge sum of money. However, when he meets the don, he realises that his missing father may still be alive and held captive.",150,Kuruvi,tt1228931
2199,8.0,No tiene datos,Mike Tyler,Mike Tyler,"Two FBI Agents suspect a civilian defense contractor of espionage. A suspected employee, who unwittingly involves his wife, is caught up in an unpredictable series of events and pitfalls. One employee is Blackmailed, there are black-market buyers, and covert agents who follow the money trail and pursue the suspected traitors. The film ultimately revolves around five l... Leer todo",No tiene datos,Harts Ridge,tt1230138
2200,6.7,No tiene datos,Michael Fredianelli,Todd Jurgess,"A corrupt, drug-addicted cop takes on an organized crime ring that owes him money.",150,Pale Blue Balloons,tt1230561
2201,6.2,No tiene datos,Sang-gi Lee,Sang-gi Lee,"Baek Jang-Mi is the female leader of an international pickpocket gang. Her target is to broaden her territory to outside Seoul. She disguises as a tattooist as a cover. After a number of people have been pick pocketed in Osaka, both the Korean and Japanese authorities focus their attention on Baek Jang-Mi. Upon her return to Seoul, the local police starts tailing her.",112,Mubangbi-dosi,tt1232106
2202,5.3,80,Gabriel Howard,Nigel Howard,"Vafan Cuolo the Italian Ninja takes over Brighton with his milita of kung-fu fighters. Ryu, a young man just out of a care home, is surprised to discover that he is Brighton's last hope. Ryu is the Chosen One and he must find The Ganja Master, learn the ancient mystical art of Ganja Boxing and defeat Vafan; liberating Brighton.",90,Brighton Wok: The Legend of Ganja Boxing,tt1233253
2203,4.6,No tiene datos,Kôtarô Terauchi,"Kôtarô Terauchi, Karoruko","At the remote and hidden Shaolinji temple, Miyoko, also known as Shaolin Grandma, has practiced martial arts fighting techniques there with her descendants for many years. When she is badly defeated by ""Ippon-ashi (One-legged)"", her young and attractive rival, Miyoko is thrown out of the temple.",72,Shôrin rôjo,tt1233493
2204,7.1,No tiene datos,Teiichi Takiguchi,"Kinoko Nasu, Masaki Hiramatsu","June 1998: Shiki has had a near death experience. Awakening from a coma, she has lost something very important to her, leaving a great void in her soul. A void that some beings from the afterlife want to take advantage of at any cost. But in contrast, she has also received a new gift: she just needs someone to guide her with her new power. Can she get that help in tim... Leer todo",46,Gekijô ban Kara no kyôkai: Dai yon shô - Garan no dô,tt1233474
2205,6.6,62,Aleksandr Melnik,Arif Aliev,"Con la abolición de la pena de muerte, las cárceles se están desbordando en todo el mundo, lo que representa un problema importante para las autoridades.",119,Terra Nova,tt1234435
2206,6.6,100,Michael Halper,Michael Halper,"Jared Meyer doesn't know who he is. Every time he sleeps he loses his memory. Now he's being chased by people he doesn't know. They want a disc given to him by a man he is now accused of murdering, and they will stop at nothing to get it.",86,Erased,tt1236467
2207,5.4,No tiene datos,Sebastián Pivotto,"Carlos Belloso, Leonora Balcarce, Luis Luque","Set in the dizzy world of TC 2000 racing La Leyenda tours the action genre overflowing with adrenaline and speed, and where everyone races for the finish line. Lucas Vallejos and Juan Manuel Migliardi struggle for a spot in one of the leading brands of the category. Beatriz Ulloa is the engineer in charge of finding two pilots to replace the ones who won the last cham... Leer todo",95,La leyenda,tt1236438
2208,6.1,37,Chung-Chi Li,Chi-Keung Fung,"A female cop befriends a mysterious martial arts drifter, who turns out to be a deadly assassin.",89,Legendary Assassin,tt1236370
2209,6.2,No tiene datos,Keiichi Kobayashi,Yoshiyuki Morita,No tiene argumento,No tiene datos,Himitsu sennyû sousakan: Wildcats in Strip Royale,tt1241219
2210,7.6,80,Raj Kumar Gupta,Raj Kumar Gupta,A doctor of Indian origin returning to Mumbai from London is forced to participate in a terrorist plot.,99,Aamir,tt1241195
2211,4.0,No tiene datos,Ram Gopal Varma,"Mehboob, Prashant Pandey","After witnessing the brutal death of his family, an embittered ex-army officer agrees to infiltrate a gang of terrorists.",117,Contract,tt1242843
2212,No tiene datos,No tiene datos,Lee Phillips,Lee Phillips,"Clubbing to Death is set in the murky world of club culture, where Dench, a low life gangster runs the five biggest clubs in London, and supplies drugs to all of them. Everything seems to be going well until he gets greedy and decides to rip off his supplier by hijacking the next consignment before it reaches the UK. Trouble is the guy he's been dealing with forgot to... Leer todo",No tiene datos,Clubbing to Death,tt12434018
2213,5.1,32,Ryu Seung-wan,"Hyeok-jae Kwon, Ryu Seung-wan","A Korean super-spy hunts a stolen national treasure, the Golden Buddha.",99,Dachimawa Lee,tt1243930
2214,4.8,No tiene datos,Igor Kalyonov,Anton Pampushnyy,"Young prince Aleksandr has to hold out against two enemies - the Horde in the east and the Teutonic order and Sweden in the west. He discovers that some boyars are plotting against him and are ready to betray Novgorod to the Swedes and the Germans to boost their trade. Meanwhile, his best friend falls under suspicion, as somebody tries to poison the young prince at hi... Leer todo",110,Aleksandr. Nevskaya bitva,tt1244496
2215,7.8,No tiene datos,Boi Kwong,"Christina Choo, Chee Guan Boi Kwong, April Tong","Based on a true story -""THE DAYS"" tells a cautionary tale between two brothers, set between 1989 and 1990. In a misguided effort to teach BABY independence, and to make him feel protected, ZI LONG brings him into his own gang of delinquents. Unknowingly, his decision has thrown them both into a tumultuous and violent world that will, in different ways, imprison them b... Leer todo",100,Sui yue: The Days,tt1245904
2216,3.9,No tiene datos,Roman Prygunov,"Valentin Spiridonov, Aleksey Timm","A new generation of kids, called Indigo, who have more mental and spiritual abilities than others. A company of such kids gather together in hidden places.",95,Indigo,tt1246587
2217,4.2,No tiene datos,Armenak Nazikyan,Andrey Novoselov,No tiene argumento,90,Opasnaya kombinatsiya,tt1246594
2218,5.6,No tiene datos,Nontakorn Taweesuk,Nontakorn Taweesuk,An action movie about a 7-foot-tall docile man who learns Muy Thai and then uses his new skills to help solve a case of stolen diamonds.,103,Somtum,tt1251761
2219,4.6,No tiene datos,István Várady,István Várady,"Outside the forgotten desert mining town of Darwin, getaway driver Chooch O'Grady is stranded with a busted car and a bag of stolen cash. He's picked up by J.T., a predatory psychopath who murders Chooch and abruptly disposes of the body, leaving signs on the trail. J.T. and his meth-addicted boss, Archie, butt heads over the incident, but the real tension lies with A... Leer todo",84,Escape from Darwin,tt1252482
2220,5.8,No tiene datos,Aleksey Uchitel,Timofei Dekin,The story of a young Chechen and his Russian captor during their civil war.,80,Plennyy,tt1252512
2221,5.1,No tiene datos,Albert Pyun,Cynthia Curnan,"A soldier who has been fighting a long war is driven mad because he no longer believes in any purpose or righteous truth behind the killing. He comes home to a surreal world looking for his first and only love from his youth, believing she will rescue him from his demons. On the road to Edge City he encounters two seductive spree killers who oppose his efforts to find... Leer todo",87,Road to Hell,tt1253859
2222,3.0,No tiene datos,Daniel De Felippo,"Ariel Fernández, Matias Lancon, Ramiro San Honorio","A new super-agent of the renowned Acuario security agency is in charge of an operation to prevent theft. On that mission, full of action and danger, he meets two inexperienced characters who will be his future colleagues.",91,"Los superagentes, nueva generación",tt1254785
2223,4.7,No tiene datos,Juan Iribas,Juan Iribas,"Koshe Plostenko (Carlos Kaspar), a mob man, is in charge of an underground fight club. In the name of his business, he proposes to kidnap the professional fighters of 100 % Lucha so that they fight on his club. The length film of the famous Argentinian Reality Show of fight named 100 % Lucha.",83,"100% lucha, la película",tt1254709
2224,7.5,No tiene datos,Jean-François Richet,Jacques Mesrine,"La historia del gánster francés Jacques Mesrine, antes de ser considerado Enemigo Público Número 1.",113,Mesrine: Parte 1. Instinto de muerte,tt1259014
2225,5.6,No tiene datos,Ron Pohnel,"Charl Pohnel, Ron Pohnel","Jesse Tyler, a martial arts enthusiast who lives in Los Angeles, California, and enjoys success in local karate competitions, faces turmoil in his life as a young business executive. The only child in a wealthy family, he has always been pressured to succeed in every aspect of his life. His father's expectations were imprinted in him early in life and graduating at th... Leer todo",100,Drifter TKD,tt1260352
2226,7.8,No tiene datos,Mamoru Oshii,Shirow Masamune,Una mujer policía cyborg y su compañero cazan a un pirata informático conocido como Puppet Master. Esta película es una versión revisada de Ghost in the Shell.,83,Ghost in the Shell 2.0,tt1260502
2227,5.4,No tiene datos,Nobuo Mizuta,"Yoichi Komori, Nobuo Mizuta, Hiroshi Saitô","A massive earthquake strikes off mainland Japan causing the temperature of the Pacific Ocean to rise meteorically, leading to a massive storm to hit Tokyo and for it to be inundated with water. Later the largest typhoon in recorded Japanese history hits Tokyo. The Tokyo Fire Department and its team of crack rescuers swing into action, and shortly after they do, a dist... Leer todo",128,252: Seizonsha ari,tt1260932
2228,3.1,No tiene datos,Edgar Arellano,Edgar Arellano,"Beautiful girls kicking ass, Smashing skulls and fighting Gang members in Los Angeles. One battle after another till confronting the King of the streets.",92,Hoodrats 2: Hoodrat Warriors,tt1261419
2229,3.2,8,Thomas Dixon,Thomas Dixon,"A big city crime lord has been betrayed by four associates. With only hours until his immanent arrest, he calls in his deadliest cleaner to track down those responsible and get revenge. Will these four criminals, with interwoven pasts, be able to survive with their money and their lives as they are hunted down by.. the Korean",98,The Korean,tt1261889
2230,3.0,0,Brian A. Metcalf,Brian A. Metcalf,"Evil is resurrected in a small town threatening to destroy mankind, and the only force that can stop it is a young man wielding a powerful sword.",94,Fading of the Cries,tt1262406
2231,5.6,No tiene datos,Nonzee Nimibutr,Win Lyovarin,"As sea pirates threaten to invade their kingdoms, three queens of Langkasuka must band together to defend their lands and peoples.",154,Puen yai jon salad,tt1262945
2232,No tiene datos,No tiene datos,John Lamond Jr.,No tiene datos,No tiene datos,No tiene datos,Killing Time 24/7 (UK version),tt12639144
2233,4.0,No tiene datos,Shanker Udaya,"Lakshmi Bhupala, Gopalakrishna Paruchuri, Paruchuri Venkateswara Rao","Chanti respects his uncle Rama Krishna more than his father Purshrotam. Rama Krishna has enmity with Umapathi because of something that happened 20 years ago. Later, Chanti is kicked out of their house because of some misunderstandings and now Umapathi is ready to put Rama Krishna down. How Chanti secretly helps Rama Krishna in bringing the enemy down and reunites wit... Leer todo",No tiene datos,Baladoor,tt1263658
